filename,text
minuman (1172).jpg,"fra NUIRITION FACTS/ INFORMASI NILAI Gizi Size/Takaran Saji 125 ml 1.5 per Packl 45 Sajian per Kerasan AMQUNI PER SERVING/ JUMLAH PER SAJIAN Total CaloriesEnergi Total 70 kcalkkal Calories Fatl Energi dari Lemak 15 kcalikkal %DV*PlAKG"" Total FatLemak Total 1.5g 3% Fatlemak Trans 0g CholesterolKolesterol 4mg 1% Saturated Favemak Jenuh 1g 6% Protein 2g 4%/ Total Carbohydrate] Karbohidrat Total  12g 4%/ Fiber/Serat Pangan 3g 11% Soluble Fiber/ Serat Pangan Larut 3 Total Sugars/Gula Total ' SucoseiGigosa"" 8 an Salt (Sodiumy Garam (Natrium) 50 mg  3% k Potassium/Kalium Ikca CalciumKalsium 2% 35% Percent Values are based on a 2150 M calorie diet ""dailyvalues may be higher ndal or lower  depending on your calorie needs Persen AKG  berdasarkan   kebutuhan K energi 2150 kkal Kebutuhan Inde mungkin lebih energi anda par tinggi atau lebih rendah: MA Ingredients: Ir Water Cunar Ce Skimmed nn Yogurt, Jerving' Servings from Trans Dietary , Dietary ' Io , Daily Your"
minuman (1173).jpg,"OUIA STRAWBERRY DELIGHT INFORMASI NILAI GIZI / NUTRITION FACTS Takaran Saji Size ] kotak , (2OOml) 1 Sajian per kemasan / 1 Per Container JUMLAH PER SAJIAN _ AMOUNT PER SERVING Energi Total _ Total Calories 10O kkal (kcal) Energi dari Lemak from Fat 15 kkal (kcal) % AKG* / %DV* Lemak Total Total Fat 2g 3% Kolesterol / Cholesterol  0 mg 0% Lemak Jenuh _ Saturated Fat Og 0% Protein 5g 8% Karbohidrat Total Total Carbohydrate 16g 5% Gula / Garam (natrium) / Salt (sodium) 140 Mg 9% Vitamin 15% Vitamin D 15% Kalsium (Calcium) 15% AKG berdasarkan kebutuhan energi 2,150 Kkal Kebutuhan energi anda mungkin lebih tinggi atau lebun rendan. 'Daily Values are based on & 2,150 calorie diec Your daily value may be higher or ower depending on your catore Heeds  Kocok dahulu sebelum diminum Shake before opening Lebih nikmal disajikan dingin Better served when chilled BPOMRU Serving' pack t Serving Energy Sugar. #Persen Percent"
minuman (1174).jpg,"OUIA STRAWBERRY DELIGHT INFORMASL NILAI GIZI / NUTRITION FACTS Takaran Saji Size 1 kotak / pack (2OOml) 1 Sajian per kemasan / 1 Per Container JUMLAH PER SAJIAN , AMOUNT PER SERVING Energi Total _ Total Calories 10O kkal (kcal) Energi dari Lemak from Fat 15 kkal (kcal) % AKG* / %DV* Lemak Total Total Fat 2g 3% Kolesterol / Cholesterol  0 mg 0% Lemak Jenuh _ Saturated Fat Og 0% Protein 5g 8% Karbohidrat Total Total Carbohydrate 16g 5% Gula / Garam (natrium) Salt (sodium) 140 Mg 9% Vitamin 15% Vitamin D 15% Kalsium (Calcium) 15% AKG berdasarkan kebutuhan energi 2,150 Kkal Kebutuhan energi anda mungkin lebih tinggi atau leban rendan Daily Values are based on & 2,150 calorie diec Your daily value may be higher or lower depending on your calore needs Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better served when chilled BPOM RU Serving' Serving Energy Sugar, #Persen Percent"
minuman (1175).jpg,"@UA STRAWBERRY DELIGHT INFORMASI NILAI GIZI / NUTRITION FACTS Takaran saji Size 1 kotak / (2OOml) 1 per kemasan 1 Per Container JUMLAH PER SAJIAN _ AMOUNT PER SERVING Energi Total / Total Calories 100 kkal (kcal) Energi dari Lemak / Fat 15 kkal (kcal) Lemak % AKG* / %0v* Total / Total Fat 2g 3% Kolesterol / Cholesterol 0 mg 0% Lemak Jenuh_ Saturated Fat Protein Dg 0% Karbohidrat Total 5g 8% Jotal Srbonydrate 16g 5% Garam (natrium) _ Salt (sodium) 140mg 9% Mg Vitamin € Vitamin D 15% Kalsium (Calcium) 15% 15% AKG kebutuhan energi 2,150 Kkal: Ketutuhan enetgi anda mungkin fedilefeggi alau lebah rendan 'aHexcent Daily Values are based ont87,1g0 calarte ebet Foudalaily value may be higher or ""depending Of1 Your calorie feeds Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better served when chilleu BPrmRU Serving pack t Sajian Serving Energy ! from Sugar #Persen berdasarkan lower"
minuman (1176).jpg,"MINUMAN SOYA INFORMASI NILAI GIZI NUTRITION FACTS Takaran saji / Serving size 1 kotak_ (2OOml) 1 Sajian per kemasan 1 Serving per container JUMLAH PER SAJIAN AMOUNT PER SERVING Energi Total Total Calories 100 kkal (kcal) Energi dari Lemak / from Fat 25 kkal (kcal) % AKG 1 %DV* Lemak Total _ Total Fat 3g 4% Kolesterol Cholesterol 0% Lemak Jenuh / Saturated Fat 0g 0% Protein 5g 8% Karbohidrat Total Total Carbohydrate 13g 4% Gula / 8g Garam (natrium) Salt (sodium) 55 mg 4% AKG berdasarkan kebutuhan energi 2,150 Kkal: Kebutuhan energi anda mungkin lebih tinggi atau lebih rendah. Daily Values are based on a 2,150 calorie diec Your daily value may be higher or lower depending on your calorie needs: Kocok dahulu sebelum diminum Shake before opening Lebih nikmal disajikan dingin Better Served when chilled BPOM RI pack t Energy 0 mg Sugar, #Persen #Percent"
minuman (1177).jpg,"MINUMAN SOYA INFORMASI NILAI GIZI MUTRITIOM FACTS Takaran saji / Serving size 1 kotak _ (2OOml) 1 Sajian per kemasan 1 Serving per container JUMLAH PER SAJIAN AMOUNT PER SERVING Energi Total Total Calories 100 kkal (kcal) Energi dari Lemak / from Fat 25 kkal (kcal) % AKG* / %DV* Lemak Total _ Total Fat 3g 4% Kolesterol Cholesterol 0% Lemak Jenuh / Saturated Fat 0g 0% Protein 5g 8% Karbohidrat Total Total Carbohydrate 13g 4% Gula 8g Garam (natrium) Salt (sodium) 55 mg 4% AKG berdasarkan kebutuhan energi 2,150 Kkal: Kebutuhan energianda mungkin lebih tinggi atau lebih rendah. Daily Values are based on a 2,150 calorie diec Your daily value may be higher or lower depending on your calorie needs Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better served when chilled BPOM RI pack e Energy 0 mg Sugar, #Persen #Percent|"
minuman (1178).jpg,"Oan SOYA INFORMASI NILAI GIZI / NUTRITIOM FACTS Takaran saji / Serving size 1 kotak / (2OOml) 1 Sajian per kemasan 1 Serving per container JUMLAH PER SAIAN AMOUNT PER SERVING Energi Total Total Calories 100 kkal (kcal) Energi dari Lemak_ from Fat 25 kkal (kcal) % AKG* %DV* Lemak Total Total Fat 3 g 4% Kolesterol / Cholesterol 0 mg 0% Lemak Jenuh Saturated Fat 0g 0% Protein 5g 8% Karbohidrat Total Total Carbohydrate 13g 4% Gula / 8g Garam (natrium)  Salt (sodium) 55 mg 4% AKG berdasarkan kebutuhan energi 2,150 Kkal Kebutuhan energianda mungkin lebih tinggi atau ebih rendah: ""Percent Daily Values are based on & 2,150 calore diet Your daily value Qay be higher or lower depending on your calorie needs: Kocok dahulu sebelum diminum Shake before opening Lebih nikmat disajikan dingin Better served when chilled BPOM RI pack  Energy Sugar. #Persen"
minuman (1179).jpg,"Seoeena SOYA INFORMASI NILAI GIZI / NUTRITIOM FACTS Takaran saji / Serving size 1 kotak / (2OOml) 1 Sajian per kemasan 1 Serving per container JUMLAH PER SAIAN AMOUNT PER SERVING Energi Total Total Calories 100 kkal (kcal) Energi dari Lemak from Fat 25 kkal (kcal) % AKG* %DV* Lemak Total_ Total Fat 3g 4% Kolesterol / Cholesterol 0 mg 0% Lemak Jenuh Saturated Fat 0g 0% Protein 5g 8% Karbohidrat Total Total Carbohydrate 13g 4% Gula / 8 g Garam (natrium) / Salt (sodium) 55 mg 4% AKG berdasarkan kebutuhan energi 2,150 Kkal Kebutuhan energi anda mungkin lebih tinggi atau lebih rendah: ""Percent Dally Values are based on a 2,150 calorie diet Your daily value Qay be higher or lower depending on your calore needs: Kocok dahulu sebelum diminum Shake before opening Lebih nikmal disajikan dingin Better served when chilled BPOM RI pack e Energy Sugar. #Persen"
minuman (118).jpg,"INFORMASI NILAI GIZI Takaran Saji 1 Sajian per Kemasan Nul JUMLAH PeR SAIRM Energi Total a5kkal %AKG"" Lemak Total 096 Lemak Jenuh 096 Eiediidrat Total 11 1 95 Apple Gula Totai 9 (Natrlum) 19 Vitamin Vitamin A Tahukah Kamu Vitamin € Vitamin 81 I00w 63 15 Tah dibawa 6ui 86 Isq0 kali tahun Iod"" D Isqu barkabang"""" Vitamin [ Hanoi borani 1590 Kaajud Peisen AkG} Nik Teon tnat ""deedratan Canaeesbantena Rurisai = tlnggi Kesheedon Komposisl; easl pengatu AcestniciM Maltoderun eksuranyacui (1590, delamt Deenwkevitanun Petisa (Steuk 4u) elanh Dtmenls 2 119 Garam 20mg 1590 muaca Vitamin Vtamin Vitam i Imnati T Ant aat VITAMA Gule Cr enu"
minuman (1180).jpg,"Juyh CREAMY ChOcO INFORMASI NILAI GIZI / NUTRITION FACTS Takaran saji  Size 1 kotak / pack (2OOml) 1 per 1 Per Container FuMLah PER SAJIAN / AMOUNT PER SERVING Energi Total / Total Calories 100 kkal (kcal) Energi dari Lemak , 'from Fat 15 kkal (kcal) Lemak Total / Total / % AKG* / %DV* Fat Kolesterol / Cholesterol 2% Lemak Jenuh _ 0 mg 0% Saturated Fat Protein Qg 0% Karbohidrat Total 5g 8% Total Carbohydrate Gula / 59%6 (atrium) / Salt (sodium) 8g 150 mg 10% C 0 15% (Calcium) 15% 15% AKG berdasarkan kebutuhan  energi anda energi 2,150 kkal mungkin lebih tinggi atau lebin rendan: 'May be  are ' based ona 2,150 diet  higher or  Your daily 0 your calorie needs sebelum before Lebih disaiikan e Serving 1 Sajian kemasan Serving Energy  1.5g 17g Sugar. Garam Vitamin Vitamin Kalsium #Persen Kebutuhan Percent Daily  Values value calorie lower depending Kocok dahulu dimingm Shake opening nikmal"
minuman (1181).jpg,"Juya CREAMY chocO INFORMASI NILAI GIZI / NUTRITION FACTS Takaran saji  Size 1 kotak / pack (2OOml) 1 per 1 Per Container FumLah PER SAJIAN / AMOUNT PER SERVING Energi Total / Total Calories 100 kkal Energi dari Lemak , 'from Fat Ukkal (kcal (kcal) Lemak Total / Total Fat % AKG* / %DV* Kolesterol / Cholesterol 15g 2% Lemak Jenuh / 0 mg 0% Saturated Fat Protein Qg 0% Karbohidrat - 5g 8% Carbohydrate Gula / 59 (atrium) / Salt (sodium) 150 mg 10% Vitamin € 0 15% (Calcium) 15% 15% AKG berdasarkan kebutuhan  energi anda energi 2,150 kkal mungkin lebih  atau lebih rendan 'May be  are based on a 2,150 diet  higher or Your daily 0 your calorie needs before . Lebih disaiikan di Serving Sajian kemasan Serving Energy  Total Total 17g Sugar. Garam 8 g Vitamin Kalsium #Persen Kebutuhan tinggi : Percent Daily  Values value calorie lower depending Kocok dahulu sebelum diminum Shake opening nikmal"
minuman (1182).jpg,"JuiA CREAMY ChOCO INFORMASI NILAI GIZI / NUTRITION FACTS Takaran saji _ Size 1 kotak / pack (2OOml) 1 Sajian per kemasan / 1 Per Container JUMLAH PER SAIAN _ AMOUNT PER SERVING Energi Total / Total Calories 100 kkal (kcal) Energi dari Lemak 'from Fat 15 kkal (kcal) % AKG* / %DV* Lemak Total / Total Fat Kolesterol / Cholesterol 2%6 Lemak Jenuh _ 0% Saturated Fat Protein Qg 0% Karbohidrat Total 5g 8% Total Carbohydrate Gula _ Ilg 5% (natrium) / Salt (sodium) 150 mg 10% C D 15% (Calcium) 15% 15% AKG berdasarkan kebutuhan _ Kebutuhan energi anda erergi 2,150 kkal 'Valaeda mUagkin Jebih tinggi atau tebih rendan value May be are based on & 2,150 calorte det You a higher Or 'depending on Vour calorie needs Kocok Sebelum diminum Iailei before opeuing Serving Serving  Energy 1.5g 0 mg Sugar . 8 g Garam Vitamin Vitamin Kalsium *Persen Percent  Daily "" daily lower dahulu Shake"
minuman (1183).jpg,"JUiA CREAMY chOCO INFORMASI NILAI GIZI / NUTRITION FACTS Takaran saji _ Size 1 kotak / pack (2OOml) 1 per kemasan / 1 Per Container JUMLAH PER SAJIAN  AMOUNT PER SERVING Energi Total / Total Calories 100 kkal (kcal) Energi dari Lemak _ 'from Fat 15 kkal (kcal) Lemak Total _ % AKG* / %DV* Total Fat Kolesterol / Cholesterol 2%6 Lemak Jenuh _ 0% Saturated Fat Protein Qg 0% Karbohidrat Total  5g 8% Total Carbohydrate Ilg 5% (natrium) / Salt (sodium) 150 mg 10% Vitamin € D 15% (Calcium) 15% 15% AKG berdasarkan kebutuhan _ Kebutuhan energi anda erergi 2,150 kkal ""Valaeda [Uagkin Jebih tinggi atau lebin rendan: value May be higher are based on & 2,150 calorte diet You _ 0f  "" depending on Your calorte needs Kocok diminum Iailei before opening Serving Sajian Serving Energy  1.5g 0 mg Gula Sugar. 8 g Garam Vitamin  Kalsium *Persen Percent Daily daily lower dahulu sebelum Shake"
minuman (1184).jpg,INFORMASI NILAI GizI NUTRITION FACTS PEN OP Takoron Sai y/ Servng-Size 250m  JSdjign Per Kerasan / 1 Per Pockage JUMLAH PER SAJIAN AMOUNT PRSERMNG Degiboidt Joial Cobres J6okkal Lacl nergi doulemak 80kal XcOL Calores from Fal donLero Jenul / Sokkallicof Calones Irom Salurdled Faf RAKG / 7 Lemak Toidl loidl Fal 9g Koleserol / Cholesterol lemok Trons / Trons Fot 0 Lemak Jenuh Sqiurgied Fatt 49 6 hoien 89 1% Korbohidrai Todl Jopl Coroohydrale Gx Dielary Fbre V8 0 0 Gula Toial Tofal 4 Sdlosa / Sucrose  Wle 8 Gorand Ladose la NNoum) Sdisoeuma 67 don Mneral Jiomin A 0r Bl 89 B2 258 Kalum; Polossjum 4 xalsjum Calcium 028 Fostor / Phosphorus 9Qr 64 Link Zinc 89 89 Vgvevaarcronv uMaun 2K5oRo Kebuluhon M Ferergronda (urskin e hahnoan_yoruanAu Servng Energi 2079 Sergl Pangan Sugars 0509 Miomin Viamin Momin Mognesuum Kol Cholne Versen  energ
minuman (1185).jpg,INFORMASI NILAI Gizi NUTRITION FACTS PEN OP; Jakoron Sdii / Serng-Size 250m4 JSqjion Per Kemasan: Per JUMLAH PER SAJIAN AMOUNT PERSERMNG [egibidl Foial Cobres I6okka Fccl don Lemok 80kal KcOL Calones from Fal don Lemdl Jenuh / Sokkallicof Calones Irom Saluraled Fal RAKG / 74 Lemak Toidl loidl Fai 9g Kolesterol / Cholesterol lemak Trons / Trons Fot 0 Lemak Jenuh Saiurgied Ratt 49 67 hoienn 89 1% Korbohidroi Toral Jojl Corbohydrale Gx Pongan Dielary Fbre V8 0 02 Gulo Tojal Tofal: ilg 2 Sukosa 8 Gorand Ladose Ia (WNojnumi Sdisocuma 670 don Mineral Jhamin A 0r Viomin BI 89 B2 259 Yalium; Polossium 00 Kalsjum; Calcium 3 3 Phosphorus Sr 64 Link Zinc 89 89 Ko berdasckon eduuron 2a5o Rk0} Kebuuhon M erergrondo murgkin e hbhnoon_yoruenAhu Serving Packoge Energi Energi 20n9 Sergt Sugars Sucrose 509 Momin Momin Foslor Magnesium Kol Cholne sent ereroe
minuman (1186).jpg,"K INFORMASI NILAI GIZI / NUTRITION FACTS PEN OP Takaron Soji Servng Size  250mf HSojign PerKernasan Per JUMLAH PER SAJIAN AMOUNT RR SERMING Energi bial Ioial Cokxes J60kkal Ladl don Lemak aoxa Kcat Colores from Fat don [emok Jenuh Sokal Kcat Calores from Saluraled Fat HAKG / P Ienak Toidl loial Fal 9g Kolesterol / Choleslerol lemok Trons / Trans Fat Lemak Jenuh Sqiurdied Fett 0 5 noien k% Korbohidral Toial Jojal Carohydrate 0 eral  Delory Fbre Dg 0 02 Gul loial Tofal 0 Sukosa Sucrose 6 Jakoso Lodose %G 2 Coram Nanume Sai sodum) 671 don Mineral Viamin A R064 BI 85 B2 Koliuma 3 Kalsium Cacium Gp Fostor / Phosphorus N"" NQr Zink 62 Choline 89 88 rKGterdasonkonpe uranenelzy2d6  enerol ondo munakin Yelntindn) Servng Package Energi Energu 20m9 Pongan Sugars 8509  Morin Viomin Yamn Polossium Mognesium Zlne Kol esen Kebuluhgh"
minuman (1187).jpg,"K INFORMASI NILAI GIZI / NUTRITION FACTS PEN OP Tdkoron Soj Servng -Size 250m6 Sojign PerKerasan Per JUMLAH PER SAJIAN AMOUNT RRSERYING bergibd Ioidl Cokxes J60kkal Ladl don Lemak 8ok0 Kcal Colores from Faf donlemak Jeauh Sokal Kcat Calores from Saluraled Fal HAkG / P6 Lenak Toidl loial Fal 9g Kolesterol / Choleslerol lemok Trons / Fat Lemak Jenuh Sqiurded Fett 0 5% noien k% Korbohidroi Toial Jordl Corohydrate 0 erat 4 Dielory %bre Vg 0 02 Gul Ioial Tofal 6 0 Jakoso Lodose %G 5 Goram Nanume Saiscdum) don Mineral Viamin A BI R04 858 B2 Kalum; 3 Kalsium Calcium Ap Fostor / Phosphors N"" NQr Znk 6 Choline 894 888 PKot rasolan  unuareen energl onda munakin Yeln indn) Servng Package Energi Energu 2019 Trans  Pongan Sugars Sukosa Sucrose 8509 Vomin Viomin Viomin Polossium Mggnesium Zlne Kan ecen Kebuluhgy"
minuman (1188).jpg,INFORMASI NILAI GIzI / NUTRITION FACTS OPE 1otato5 Seyngsize 7S628n Pe Xenason 1 Semoa keBudone NiLAt PRSAAN / AMOUNT PerseaHS sepkd po Cons Neanu Eoetc SoWenay EStnkapld Co1o5es4o15854 5246448588352021838 onuiaW Cbioranmgn Saue fot 1838V Nenlsnh oa 59 15es} 2 Nunbshamnhsask& Vunyi a med Fot 7 1 Fon Kaddnniunrn} Vael Conone 0 Kercaroen { Deoy Fbre 1 Guoto Koaspo 3 AQk 60 RSsa Kor Naa AN N82 M I 3 01 Snc; Kc | Polassium 66 K Caleium 256 Yostt / Phosphons 6% MEcSUM Oq Iol Kulenn 70 Hnay N Se N0ci 42 308
minuman (1189).jpg,INFORMASI NILAI GIzI / NUTRITION FACTS OPE 7Noto5 Seyngsze Sahe Kemason / 1 Serng Per Fudoge NiLAt PRSAAN / AMOUNT PerseHS sepkd Rb Contss ennau Eoetc SoWenay omyu Co1o5es4o15854 5246448588352021838 Roruaul Cioranmgn Sauee fot 1833  Nanilnen oa 59 4des} 0 'NpnmsVhumn Muma na aedkt 7 K Fon Kadnnnunan | Va Connoge 0 Kecpanen {Deoy Fhe 1 Gueer Aras 3 AQ 68 Ny<se Na Naa AN 32 0 I 01 {5s Kas | Polassium 66 K Caldum 252 3048 Yostt / Posphons 69 Ffetesum Oq Tol Iulenn 76 Hredastc So hine N a 05a Ncs 765 4en
minuman (119).jpg,"JUMLAH PER SEJIAN Energi Total 45 kkal %6AKG"" Lemak Total 096 Lemak Jenuh 9 0% Protein 096 Karbohidrat Total ; 39 Gula Total 9 Garam (Natrium) 5 mg 0% 8"
minuman (1190).jpg,"INFORMASI NILAI GIZI / NUIRITION FACTS OPE Tokaran Sal Serng Sze Sad)ae Kerasan / ! Serpg Ret Fud v98 NhlAhrReNian | AMount Frserans Sep ka / paco Vou Soero cotienas 4el Calones 4oliG 58003448222384 ooaun Coorensen Satueed fat 7G / KD Lenatiy pof 59 Movese Gnrsie 4 Xerea 1o5sest Kotcn eun squodfor 7 % Kaponaralald | Fol Canohore Sora Ponoan / Dery ftve 0 1 Qo Nona 3 a QCknu<s 5 Mero Vaa Vor8n 62 827 0 I 612 Roalk Ka | Polosslum 62 Koam Calclum 259 Iosn Khosphonus 3or 69 Vngnesium pn Kiflsu Fort ""Inaona S e 76n {sna 086561 3tcenn Yn"
minuman (1191).jpg,"INFORMASI NILAI GIZI / NUIRITION FACTS OPE kooeSoi Ste Sabe Kenasan / ! Satpo Be Fud o98 Nhlmrreniian / AMount Frrserans Ser ka /d Cans 1XN Detc 6o11ena% Powg Calotes HoliGt 58003448222384 oiu Coorensen Saueed fat CG/ D Lenatiy onas 52 Kctestl Gporeseot 0 Nemovham 55 - VeteWaunuiMsontroed Fot 7 1 porn Kabandraialul | Fol Catohore Sara Ponoan / Dery fbve 0 6e6 Noa 3 AQ y SS 4 M V NON 8 84 6 I 62 Ralk Kam Polosslur 62 Koam Calelum 259 os Rhosphons 304 0 Wngnesium an Seyng Kinu FL Jorey 15655, S 4e Aa 16na Sna Je 3ecen Yn 9"
minuman (1192).jpg,"INFORMASI NILAI GIZI (NUTRITION FACTS) Takaran Saji 250 ml Serving Size 250 ml/845 floz JJumlah Sajian per Kemasan: 4 Servings per Container: 4 JUMLAH PER SAJIAN (AMOUNT PER SERVING) Energi Total 160 kkal Energi dari Lemak 25 kkal Total Energy 160 kcal Energy from Fat 25 kcal %AKG/%DV"" Lemak Total (Total Fat) 25 g 4% Kolesterol (Cholesterol) 10 mg 39 Lemak Trans (Trans Fat) 0 g Lemak Jenuh (Saturated Fat) 2 10% Protein 9 9 15% Karbohidrat Total (Total Carbohydrate) 25 g 8% Serat Pangan (Dietary Fiber) 3 g 8% Gula (Sugars) 26 9 Laktosa (Lactose) 14 g Sukrosa (Sucrose) 12 9 Garam (Natrium) (Sodium) 160 mg 10% Vitamin dan Mineral (Vtamins and Minerals) VitaminA 30%6 Kalsluoli(4G4E 5044 Vitamin € 10% Iodium (lodine) 10% Vitanin D3 20%6 Seng (Zinc) 8Y0 Vitamin K 10% Magnesium 10%0 Vitamin BI 30% Zat Besi (Iron) 244 VitaminiB2 9A Fosfoncenoseee 35h Vitamin Bz 15% Selenium 10% Vitamin BS I5% Biotin 2074 Vitamin B6 SO% Kolin (Choline) IOx Vitamin 512 Kalium (Potassiui I0z4"
minuman (1193).jpg,"INFORMASI NILAI GIZI (NUTRITION FACTS) Takaran Saji 250 ml Serving Size 250 ml/845 floz JJumlah Sajian per Kemasan: 4 Servings per Container: 4 JUMLAH PER SAJIAN (AMOUNT PER SERVING) Energi Total 160 kkal Energi dari Lemak 25 kkal Total Energy 160 kcal Energy from Fat 25 kcal %AKG/%DV"" Lemak Total (Total Fat) 25 g 4% Kolesterol (Cholesterol) 10 mg 39 Lemak Trans (Trans Fat) 0 g Lemak Jenuh (Saturated Fat) 2 10% Protein 9 9 15% Karbohidrat Total (Total Carbohydrate) 25 g 8% Serat Pangan (Dietary Fiber) 3 g 8% Gula (Sugars) 26 9 Laktosa (Lactose) 14 g Sukrosa (Sucrose) 12 9 Garam (Natrium) (Sodium) 160 mg 10% Vitamin dan Mineral (Vitamins and Minerals) VitamnA 30%6 Kaltugli(49VeeVro 5044 Vitamin € 10% Iodium (lodine) 10% Vitanin D3 20%6 Seng (Zinc) 8Y0 Vitamin K 10% Magnesium 10%0 Vitamin BI 30% Zat Besi (Iron) 240 Milaminie21 9  Fosfoncenoseee  35h Vitamin Bz 15% Selenium 10% Vitamin BS I5% Biotin 2074 Vitamin B6 SO% Kolin (Choline) IOx Vitamin 512 Kalium (Potassiuitu I0z4"
minuman (1194).jpg,"INFORMASI NILAI GIZI (NUTRITION FACTS) Takaran Saji 250 ml Serving Size 250 ml/8.45 floz Jumlah Sajian per Kemasan: 4 Servings per Container: 4 JUMLAH PER SAJIAN (AMOUNT PER SERVING) Energi Total 160 kkal Energi dari Lemak 25 kkal Total Energy 160 kcal Energy from Fat 25 kcal %AKG/%DV* Lemak Total (Total Fat) 2.5 g 4% Kolesterol (Cholesterol) 10 mg 3% Lemak Trans (Trans Fat) 0 g Lemak Jenuh (Saturated Fat) 2 g 10% Protein 9 g 15% Karbohidrat Total (Total Carbohydrate) 25 g 8% Serat Pangan (Dietary Fiber) 3 g 8% Gula (Sugars) 26 9 Laktosa (Lactose) 14 g Sukrosa (Sucrose) 12 9 Garam (Natrium) (Sodium) 160 mg 10% Vitamin dan Mineral (Vtamins and Minerals) Nscanon | 3096 Ra"" PE EHHMOHAuWEpa ahennta 6uaa Vitamin C 10% Iodium (lodine) 10% Niamndz 20%6 Seng (Zinc) 8% Vitamin K 10% Magnesium 10% Vitamin BI 30% Zat Besi (Iron) 2% Vidamnibzi GA FOsforRhosroores 358 Vitamin B3 15% Selenium 10% Vitamin BS 15% Biotin 20% Nitarin B6 Soe Kolin (Choline) I0%0"
minuman (1195).jpg,"INFORMASI NILAI GIZI (NUTRITION FACTS) Takaran Saji 250 ml Serving Size 250 ml/8.45 floz Jumlah Sajian per Kemasan: 4 Servings per Container: 4 JUMLAH PER SAJIAN (AMOUNT PER SERVING) Energi Total 160 kkal Energi dari Lemak 25 kkal Total Energy 160 kcal Energy from Fat 25 kcal %AKG/%DV* Lemak Total (Total Fat) 2.5 g 4% Kolesterol (Cholesterol) 10 mg 3% Lemak Trans (Trans Fat) 0 g Lemak Jenuh (Saturated Fat) 2 g 10% Protein 9 g 15% Karbohidrat Total (Total Carbohydrate) 25 g 8% Serat Pangan (Dietary Fiber) 3 g 8% Gula (Sugars) 26 9 Laktosa (Lactose) 14 g Sukrosa (Sucrose) 12 9 Garam (Natrium) (Sodium) 160 mg 10% Vitamin dan Mineral (Vitamins and Minerals) Nscanor| 3096 RA"" PEERMMOHAUMEva ahenrnta 6ua Vitamin C 10% Iodium (lodine) 10% X4amnlz 20%6 Seng (Zinc) 8% Vitamin K 10% Magnesium 10% Vitamin BI 30% Zat Besi (Iron) 2% VIa/k2 G ASroNrrsrey 358 Vitamin B3 15% Selenium 10% Vitamin BS 15% Biotin 20% sisconnn B6 Coes Kolin (Choline) I0%0"
minuman (1196).jpg,bonasi INFORMASI NILAI CIzi Takaran Sajl 180 m] (12 gelas) 2sajian per kemasan JUMLAH PER SAJIAN nash letik Energi Tota) 90 Kkal wama Energi dari Lemak 0Kkal % % AKG / %DV* Lemak Tota) 0 % Lemak Jenub 0 % as Protein 0 9 0 % 1S Karbohidrat Tota) 23 9 1 % Gula 20 9 Garam (Matrium) 20 mng 1 % Ves AKgberdasarkankebutuhanenengi 2150kkal Kebutuhan energiandomungkin kebihtinggic RI MD 252882000600206 Diproduksi oleh PI Kreas] Mas Indah Bogor 16730 07 Produksi dan Baik Digunakan: VHAT PADA BaGIAN BAWAH KALENG (Base; Obat Auta #Persen/ iotaulebih readah  Bpom Indonesia sebelum  Kode [ 05212
minuman (1197).jpg,bonasi INFORMASI NILAI CIzi Takaran Saji 180 m] (12 gelas) 2sajian per kemasan JUMLAH PER SAJIAN nasi tetik Energi Tota) 90 Kkal wamna Energi dari Lemak 0Kkal e % AKG / %DV* Lemak Tota) 0 0 % Lemak Jenub 0 % as Protein 0 9 0 % 1S Karbohidrat Total 23 9 1 % Gula 20 9 Garam (Matrium) 20 mng 1 % Ves AKGberdasarkan kebutuhonenengiz Kebutuhan energiandomungkin kebihtinggic RI MD 252882000600206 Diproduksi oleh PI Kreas] Mas Indah Bogor 16730 02 Produksi dan Baik Digunakan: VHAT PADA BaGIAN BAWAH KALENG (Base; Olwat Auth #Persen 121s0kkal iotaulebih reardoh  Bpom Indonesia sebelum . Kode E 05212
